language1,language2,dtw_dist
Lombard,Divehi,2.377743089168541
Lombard,Catalan,1.088067867261668
Lombard,Walloon,1.4200866539898533
Lombard,Yiddish,1.529267067156507
Lombard,Maltese,1.7655270740818971
Lombard,Romansh,0.9501098797379277
Lombard,Bavarian,2.313044845718698
Lombard,Faroese,1.6906943308356195
Lombard,Ripuarian,2.1745210229043206
Lombard,Luxembourgish,2.1151391921530047
Lombard,Limburgish,1.57661100814008
Lombard,Scots,1.7589783933534906
Lombard,Zeelandic,1.9392697285443177
Lombard,Aragonese,0.7520825562455005
Lombard,Asturian,1.0967205224618208
Lombard,Emilian-Romagnol,1.205859509529418
Lombard,Extremaduran,1.0622853531985115
Lombard,Franco-Provençal,1.0973604168937867
Lombard,Friulian,1.124520531828494
Lombard,Ladino,0.8624989588558725
Lombard,Lombard,0
Lombard,Mirandese,1.0900477577393222
Lombard,Neapolitan,1.914081597182543
Lombard,Occitan,0.89112516685773
Lombard,Picard,1.8128794070642007
Lombard,Sardinian,0.7582242862838764
Lombard,Sicilian,0.8537099121901397
Lombard,Venetian,0.9722415912369322
Lombard,Czech,1.849172481696908
Lombard,Rusyn,2.103737678723595
Lombard,Slovenian,1.8207125890621856
Lombard,Uzbek,2.364538806390919
Lombard,Amharic,3.7394540734223067
Lombard,Zazaki,2.6005397348779686
Lombard,Gilaki,2.325880735745152
Lombard,Mazandarani,2.290580214825699
Lombard,Ossetian,2.6341036027635334
Lombard,Pashto,2.458062626402518
Lombard,Komi,2.2474955740026497
Lombard,Vepsian,2.313831278033475
Lombard,Erzya,2.4599274543982745
Lombard,Konkani,2.3208519904878715
Lombard,Odia,2.547635845261884
Lombard,Maithili,2.627532633267871
Lombard,Sanskrit,2.673793884481008
Lombard,Sindhi,2.5068308249605034
Lombard,Sinhalese,2.143142477123603
Lombard,Esperanto,1.1982449233656198
Lombard,Ido,1.7560374699298267
Lombard,Lithuanian,2.3772770724484573
Lombard,Latvian,2.175212964091966
Lombard,Kannada,2.4023916446393287
Lombard,Malayalam,2.4272322383901295
Lombard,Breton,1.4159352542127364
Lombard,Irish,1.492259952872641
Lombard,Manx,2.564198311131625
Lombard,Burmese,2.7914200552882327
Lombard,Mingrelian,2.314136612746035
Lombard,Lao,2.4306068539051164
Lombard,Thai,4.344860901446854
Lombard,Lezgian,2.531705911493937
Lombard,Malagasy,2.5184494284292516
Lombard,Papiamentu,0.9715502567308616
Lombard,Albanian,1.578489423750526
Lombard,Luganda,2.4268291055674354
Lombard,Swahili,1.6825634033976873
Lombard,Tswana,1.459063076482093
Lombard,Tsonga,2.1825179470541913
Lombard,Buryat,2.3842127805727653
Lombard,Samoan,1.293598418044394
Lombard,Tongan,2.026791830100212
Lombard,Nahuatl,1.7875997831429453
Lombard,Somali,2.3751053772293544
Lombard,Aymara,2.392083219701307
Lombard,Guarani,2.390539117300361
Lombard,Kabyle,1.861632536033294
Lombard,Hausa,2.2254791996878134
Lombard,Tetum,2.1596915755789596
Lombard,Tulu,2.267288394534306
Lombard,Kabiye,2.5264141234227315
Lombard,Maori,2.32724615374455
Lombard,Nepali,2.791352009109563
Lombard,Mongolian,2.3883521658990428
Lombard,Hindi,2.387932710470149
Lombard,Danish,0.8373879693972222
Lombard,Hebrew,2.389590085569194
Lombard,Indonesian,2.054215705635255
Lombard,Serbian,2.0747522798001845
Lombard,Ukrainian,2.1238978069718355
Lombard,Russian,2.256384642745756
Lombard,German,2.394503026526036
Lombard,Japanese,2.4785506498003733
Lombard,Arabic,2.622210600377485
Mirandese,Basque,2.132286061798205
Mirandese,Alemannic,1.8508967518171353
Mirandese,Wolof,1.9671837620959791
Mirandese,Bosnian,1.7146282756439972
Mirandese,Urdu,2.368248182567563
Mirandese,Afrikaans,1.7022704819559271
Mirandese,Anglo-Saxon,1.191244064219584
Mirandese,Slovak,1.9084391879931188
Mirandese,Silesian,2.9708562421879425
Mirandese,Acehnese,2.6753415059665633
Mirandese,Wu,2.3025235783541316
Mirandese,Bashkir,2.7482485727065007
Mirandese,Chuvash,2.2061332926303114
Mirandese,Gagauz,2.4521291688092326
Mirandese,Karachay-Balkar,2.33809521818414
Mirandese,Sakha,2.1961586938284836
Mirandese,Tamil,2.3228591845758695
Mirandese,Telugu,2.2413405566869655
Mirandese,Georgian,2.1385072058305625
Mirandese,Tatar,2.5272584310316466
Mirandese,Uyghur,1.8658843807589571
Mirandese,Icelandic,1.2259138864279864
Mirandese,Belarusian,2.0233239054454497
Mirandese,Gujarati,4.343795395187389
Mirandese,Marathi,3.8881913362322713
Mirandese,Estonian,1.931117604731429
Mirandese,Finnish,1.954159550273196
Mirandese,Hungarian,2.3736127235407127
Mirandese,Bulgarian,1.6498346243652504
Mirandese,Yoruba,2.472523199068124
Mirandese,Quechua,2.167300458001796
Mirandese,Croatian,1.503587046953914
Mirandese,Macedonian,1.1051965681382754
Mirandese,Serbo-Croatian,2.7548801387330784
Mirandese,Pangasinan,2.89424941779987
Mirandese,Kapampangan,1.2887076918587237
Mirandese,Khmer,2.147004112290528
Mirandese,Javanese,2.172772415511292
Mirandese,Malay,2.047648032521542
Mirandese,Sundanese,2.3628698679816527
Mirandese,Hakka,3.1251217201777535
Mirandese,Turkish,2.098163553255133
Mirandese,Kazakh,2.009128128978869
Mirandese,Kirghiz,2.392106238214755
Mirandese,Turkmen,2.2921314003342728
Mirandese,Persian,2.57448468072661
Mirandese,Tajik,2.474437969517053
Mirandese,Latin,2.315440615513238
Mirandese,Galician,0.8619626197032573
Mirandese,Romanian,1.058740077020075
Mirandese,Norman,0.9141659231997434
Mirandese,Corsican,0.34419260946416097
Mirandese,Bengali,1.6903162607879114
Mirandese,Waray,2.8129988404693416
Mirandese,Welsh,0.7001766943848651
Mirandese,Armenian,2.245448712129599
Mirandese,Korean,2.052539043034652
Mirandese,Assamese,2.2289927851460885
Mirandese,Bhojpuri,2.3207921957357427
Mirandese,Divehi,1.849258455356512
Mirandese,Catalan,0.4142761493955942
Mirandese,Walloon,0.9554143987417127
Mirandese,Yiddish,0.734011533060011
Mirandese,Maltese,1.3027274936974074
Mirandese,Romansh,0.6958969468238463
Mirandese,Bavarian,1.855495570363761
Mirandese,Faroese,1.066018099413335
Mirandese,Ripuarian,1.8806597441699546
Mirandese,Luxembourgish,1.530524101368195
Mirandese,Limburgish,1.4126724708501093
Mirandese,Scots,1.4929128623967385
Mirandese,Zeelandic,1.9375052451052999
Mirandese,Aragonese,1.0404989673747767
Mirandese,Asturian,0.6054554036675843
Mirandese,Emilian-Romagnol,1.675588293621077
Mirandese,Extremaduran,0.549832642547718
Mirandese,Franco-Provençal,0.9870501785645058
Mirandese,Friulian,0.8161488486289286
Mirandese,Ladino,0.6567811728911908
Mirandese,Lombard,1.0900477577393222
Mirandese,Mirandese,0
Mirandese,Neapolitan,2.1251294709563333
Mirandese,Occitan,0.8125200538267165
Mirandese,Picard,1.4487743533296422
Mirandese,Sardinian,0.6196668381978223
Mirandese,Sicilian,0.96083513624205
Mirandese,Venetian,1.0760452367629525
Mirandese,Czech,1.385257771628508
Mirandese,Rusyn,2.0080131327103037
Mirandese,Slovenian,1.3399093434280567
Mirandese,Uzbek,2.390255939744754
Mirandese,Amharic,3.3800175029878057
Mirandese,Zazaki,2.4946494248907443
Mirandese,Gilaki,2.783382404274325
Mirandese,Mazandarani,2.254393230423542
Mirandese,Ossetian,2.651642992646305
Mirandese,Pashto,2.0272794957671136
Mirandese,Komi,2.481882570484002
Mirandese,Vepsian,2.101431041325875
Mirandese,Erzya,2.0827238525256817
Mirandese,Konkani,2.041637627266692
Mirandese,Odia,2.5586348941984967
Mirandese,Maithili,2.4142393787039924
Mirandese,Sanskrit,2.594987195840498
Mirandese,Sindhi,2.444722360397944
Mirandese,Sinhalese,1.8201520157868458
Mirandese,Esperanto,0.5965816286616787
Mirandese,Ido,1.5812086265962728
Mirandese,Lithuanian,2.1487941943464364
Mirandese,Latvian,1.8048027935365778
Mirandese,Kannada,2.0130653046186877
Mirandese,Malayalam,2.32380137112442
Mirandese,Breton,1.2590909587607904
Mirandese,Irish,0.9891187379850108
Mirandese,Manx,1.880557228141151
Mirandese,Burmese,3.1883795127457053
Mirandese,Mingrelian,2.388076112185595
Mirandese,Lao,2.3119007979839004
Mirandese,Thai,4.094794701637204
Mirandese,Lezgian,2.072517800153647
Mirandese,Malagasy,2.7500157295144083
Mirandese,Papiamentu,0.6533254371581729
Mirandese,Albanian,1.0670653171950732
Mirandese,Luganda,2.196740527147868
Mirandese,Swahili,1.4260001921456382
Mirandese,Tswana,0.9437442229142095
Mirandese,Tsonga,1.4865008981088113
Mirandese,Buryat,2.0012824221339534
Mirandese,Samoan,0.8033539828331828
Mirandese,Tongan,1.654500993889596
Mirandese,Nahuatl,1.5867602710422894
Mirandese,Somali,2.3436759136890917
Mirandese,Aymara,2.300330446745133
Mirandese,Guarani,2.7779996397028044
Mirandese,Kabyle,1.548855922823372
Mirandese,Hausa,2.42027265393214
Mirandese,Tetum,2.2976074504532553
Mirandese,Tulu,1.938519610410475
Mirandese,Kabiye,2.0977916570541617
Mirandese,Maori,2.162936337363002
Mirandese,Nepali,2.516899236471736
Mirandese,Mongolian,2.077537667406433
Mirandese,Hindi,1.963286698914437
Mirandese,Danish,0.5231150973836374
Mirandese,Hebrew,1.9277815448961664
Mirandese,Indonesian,1.7111137237649174
Mirandese,Serbian,1.819628423536574
Mirandese,Ukrainian,1.8406819427600842
Mirandese,Russian,1.9277451025300985
Mirandese,German,1.6008758510136456
Mirandese,Japanese,2.28742339988676
Mirandese,Arabic,2.2309004687565315
Neapolitan,Basque,2.597807204746528
Neapolitan,Alemannic,3.5430010468270585
Neapolitan,Wolof,3.1025035031889128
Neapolitan,Bosnian,3.0651266264541674
Neapolitan,Urdu,2.8490313604949744
Neapolitan,Afrikaans,3.5358466041068017
Neapolitan,Anglo-Saxon,2.6104737013348576
Neapolitan,Slovak,3.4582461662866124
Neapolitan,Silesian,2.4035394861695063
Neapolitan,Acehnese,3.6420081684877665
Neapolitan,Wu,2.7163543434204596
Neapolitan,Bashkir,2.8705232078102085
Neapolitan,Chuvash,2.6111601037299765
Neapolitan,Gagauz,3.6166530623489597
Neapolitan,Karachay-Balkar,3.42089539255428
Neapolitan,Sakha,3.7209781574138123
Neapolitan,Tamil,3.7586699521012754
Neapolitan,Telugu,3.638295265651236
Neapolitan,Georgian,3.569414467639014
Neapolitan,Tatar,3.6867905367914418
Neapolitan,Uyghur,3.69145056537348
Neapolitan,Icelandic,2.497805328355393
Neapolitan,Belarusian,3.7898387245745484
Neapolitan,Gujarati,3.6627870296199294
Neapolitan,Marathi,3.259157439304999
Neapolitan,Estonian,3.5961735907180934
Neapolitan,Finnish,3.186538029790479
Neapolitan,Hungarian,4.133509387699338
Neapolitan,Bulgarian,2.7341346794061483
Neapolitan,Yoruba,3.3994641059778137
Neapolitan,Quechua,2.4540493849286875
Neapolitan,Croatian,2.9526930018334885
Neapolitan,Macedonian,2.6511491317726503
Neapolitan,Serbo-Croatian,3.34722547382235
Neapolitan,Pangasinan,3.9229925986752243
Neapolitan,Kapampangan,2.6948079207195077
Neapolitan,Khmer,3.285054368724891
Neapolitan,Javanese,3.028264744595756
Neapolitan,Malay,3.121822492487248
Neapolitan,Sundanese,2.5854342408897013
Neapolitan,Hakka,3.5338622914099087
Neapolitan,Turkish,3.228727235241232
Neapolitan,Kazakh,2.9824475854768897
Neapolitan,Kirghiz,3.467209479697897
Neapolitan,Turkmen,3.948872090407973
Neapolitan,Persian,3.166808450867501
Neapolitan,Tajik,2.783681968264712
Neapolitan,Latin,2.9751911535182
Neapolitan,Galician,2.7826030531069095
Neapolitan,Romanian,2.4643570571218025
Neapolitan,Norman,2.829752206612572
Neapolitan,Corsican,2.128629546374171
Neapolitan,Bengali,2.4071078629708254
Neapolitan,Waray,3.7562041864867717
Neapolitan,Welsh,2.4639027058885885
Neapolitan,Armenian,3.6457514169850165
Neapolitan,Korean,2.715065319942629
Neapolitan,Assamese,3.343218900575432
Neapolitan,Bhojpuri,3.036258892743992
Neapolitan,Divehi,3.8008433790419733
Neapolitan,Catalan,2.2106391299114905
Neapolitan,Walloon,2.6413184386060693
Neapolitan,Yiddish,2.8286028169815696
Neapolitan,Maltese,2.819825491046793
Neapolitan,Romansh,2.1481336935326727
Neapolitan,Bavarian,3.6684954792376225
Neapolitan,Faroese,2.5656989081954356
Neapolitan,Ripuarian,3.718204478005333
Neapolitan,Luxembourgish,3.354336572703361
Neapolitan,Limburgish,2.9072033894098857
Neapolitan,Scots,2.772982977074046
Neapolitan,Zeelandic,2.5972814606385923
Neapolitan,Aragonese,2.1989672328992955
Neapolitan,Asturian,2.0326058818480814
Neapolitan,Emilian-Romagnol,2.7578253504459775
Neapolitan,Extremaduran,2.196559824627843
Neapolitan,Franco-Provençal,2.396280780635567
Neapolitan,Friulian,2.6355944608178454
Neapolitan,Ladino,1.7287445141318676
Neapolitan,Lombard,1.914081597182543
Neapolitan,Mirandese,2.1251294709563333
Neapolitan,Neapolitan,0
Neapolitan,Occitan,1.4409640552242964
Neapolitan,Picard,2.3138452857572513
Neapolitan,Sardinian,1.6953059807549398
Neapolitan,Sicilian,2.4616356155239245
Neapolitan,Venetian,2.530586235254773
Neapolitan,Czech,3.0587666969725937
Neapolitan,Rusyn,3.589573120015374
Neapolitan,Slovenian,2.9011633926317804
Neapolitan,Uzbek,3.1539966455908965
Neapolitan,Amharic,3.1257403299358026
Neapolitan,Zazaki,3.0669900409255293
Neapolitan,Gilaki,3.1799447160806773
Neapolitan,Mazandarani,3.399443638115911
Neapolitan,Ossetian,3.2241777105532816
Neapolitan,Pashto,3.6931020715200535
Neapolitan,Komi,3.159600873993935
Neapolitan,Vepsian,3.481672157782146
Neapolitan,Erzya,2.8881684544343065
Neapolitan,Konkani,3.2564352498622924
Neapolitan,Odia,3.096835972212021
Neapolitan,Maithili,3.0551563662139274
Neapolitan,Sanskrit,2.6245745751528275
Neapolitan,Sindhi,3.2057045664531514
Neapolitan,Sinhalese,3.2116427927726203
Neapolitan,Esperanto,2.378092438610487
Neapolitan,Ido,3.3775429124721312
Neapolitan,Lithuanian,3.5107918675480954
Neapolitan,Latvian,3.409142996744857
Neapolitan,Kannada,3.783286875079752
Neapolitan,Malayalam,3.1426273725228633
Neapolitan,Breton,2.5861940909976773
Neapolitan,Irish,2.6047828757125204
Neapolitan,Manx,3.9492780450770697
Neapolitan,Burmese,2.5410504782928793
Neapolitan,Mingrelian,3.403988299295797
Neapolitan,Lao,2.9974918443832923
Neapolitan,Thai,3.3662448524810396
Neapolitan,Lezgian,2.841577273482763
Neapolitan,Malagasy,2.832744745758182
Neapolitan,Papiamentu,2.1980777496497135
Neapolitan,Albanian,1.32073145435115
Neapolitan,Luganda,3.4983859865175124
Neapolitan,Swahili,2.24898540758742
Neapolitan,Tswana,2.5673057774267805
Neapolitan,Tsonga,3.053373414567697
Neapolitan,Buryat,3.011347065485446
Neapolitan,Samoan,2.511247536266422
Neapolitan,Tongan,3.452760891187797
Neapolitan,Nahuatl,3.030292027836759
Neapolitan,Somali,3.4339447815034116
Neapolitan,Aymara,3.200301479618177
Neapolitan,Guarani,3.984084163158149
Neapolitan,Kabyle,2.0689441761668528
Neapolitan,Hausa,3.590260933400225
Neapolitan,Tetum,3.654390692659556
Neapolitan,Tulu,3.28899143254287
Neapolitan,Kabiye,2.8049971443162356
Neapolitan,Maori,3.6781892028558665
Neapolitan,Nepali,2.868827122918602
Neapolitan,Mongolian,2.834237384443822
Neapolitan,Hindi,3.009682129147746
Neapolitan,Danish,2.0250107885018345
Neapolitan,Hebrew,3.4401260043243966
Neapolitan,Indonesian,2.9889360832913927
Neapolitan,Serbian,3.3273253347647658
Neapolitan,Ukrainian,3.108307043004582
Neapolitan,Russian,3.209408781592941
Neapolitan,German,3.784494456214232
Neapolitan,Japanese,3.0872512779307195
Neapolitan,Arabic,4.190171518656372
Occitan,Basque,2.4003250721398492
Occitan,Alemannic,2.3300702818378474
Occitan,Wolof,2.0892716015792328
Occitan,Bosnian,1.9841799160601012
Occitan,Urdu,2.706568181973354
Occitan,Afrikaans,2.1608262205156024
Occitan,Anglo-Saxon,1.336005122270047
Occitan,Slovak,2.3185446772297236
Occitan,Silesian,2.998105548199375
Occitan,Acehnese,2.960854303980584
Occitan,Wu,2.4951132414563943
Occitan,Bashkir,2.587994649563693
Occitan,Chuvash,2.251007055647821
Occitan,Gagauz,2.75731522691051
Occitan,Karachay-Balkar,2.4273364684374084
Occitan,Sakha,2.463458723255253
Occitan,Tamil,2.6174905355509503
Occitan,Telugu,2.5317038409524475
Occitan,Georgian,2.481438505611783
Occitan,Tatar,2.7458048989773016
Occitan,Uyghur,2.389079027705154
Occitan,Icelandic,1.4972850473846249
Occitan,Belarusian,2.5180353250816516
Occitan,Gujarati,4.5490036559341585
Occitan,Marathi,3.9730883978667544
Occitan,Estonian,2.289682457889105
Occitan,Finnish,2.19715706753444
Occitan,Hungarian,2.8984470447869835
Occitan,Bulgarian,1.716723790700954
Occitan,Yoruba,2.7603721191416564
Occitan,Quechua,2.3852333672910393
Occitan,Croatian,1.8743026792191047
Occitan,Macedonian,1.4008486982381827
Occitan,Serbo-Croatian,3.0885745146796095
Occitan,Pangasinan,3.435652935998921
Occitan,Kapampangan,1.5683860459381576
Occitan,Khmer,2.303655854308475
Occitan,Javanese,2.3288544112964127
Occitan,Malay,2.189079620461486
Occitan,Sundanese,2.239004996405559
Occitan,Hakka,3.3797082748866445
Occitan,Turkish,2.286396668939345
Occitan,Kazakh,2.4415734878836752
Occitan,Kirghiz,2.7232439002967213
Occitan,Turkmen,2.594432073465289
Occitan,Persian,2.5508604615433974
Occitan,Tajik,2.468786527981778
Occitan,Latin,2.4595853696751004
Occitan,Galician,1.2884726712454722
Occitan,Romanian,1.2019609803260272
Occitan,Norman,1.6652374390045286
Occitan,Corsican,0.7006998894144756
Occitan,Bengali,1.9027724244901885
Occitan,Waray,3.0834312074034265
Occitan,Welsh,1.1877344311843507
Occitan,Armenian,2.5268275871825905
Occitan,Korean,2.2063014585354264
Occitan,Assamese,2.4089533692042915
Occitan,Bhojpuri,2.6870342570033685
Occitan,Divehi,2.422704219014024
Occitan,Catalan,0.8456297962360804
Occitan,Walloon,1.3755252635991182
Occitan,Yiddish,1.426902236870422
Occitan,Maltese,1.6226738332890207
Occitan,Romansh,0.777435340854721
Occitan,Bavarian,2.47834258644201
Occitan,Faroese,1.3755881697178873
Occitan,Ripuarian,2.381312793553105
Occitan,Luxembourgish,1.9713897143376795
Occitan,Limburgish,1.6418981459614792
Occitan,Scots,1.577002457035984
Occitan,Zeelandic,2.270843710525968
Occitan,Aragonese,0.8396956906724116
Occitan,Asturian,0.7138165291237821
Occitan,Emilian-Romagnol,1.7176726818307606
Occitan,Extremaduran,1.0527911828419483
Occitan,Franco-Provençal,1.4488852683621958
Occitan,Friulian,1.462888495208336
Occitan,Ladino,0.7178412358233146
Occitan,Lombard,0.89112516685773
Occitan,Mirandese,0.8125200538267165
Occitan,Neapolitan,1.4409640552242964
Occitan,Occitan,0
Occitan,Picard,1.6377859374360244
Occitan,Sardinian,0.29464580818988795
Occitan,Sicilian,1.2467610530588744
Occitan,Venetian,1.2136767442031275
Occitan,Czech,1.782713681385932
Occitan,Rusyn,2.5331820946686094
Occitan,Slovenian,1.7168564553855705
Occitan,Uzbek,2.7870283271022016
Occitan,Amharic,3.3613440101279686
Occitan,Zazaki,2.61745628205456
Occitan,Gilaki,3.0131602704238594
Occitan,Mazandarani,2.621431978816121
Occitan,Ossetian,2.7511488544034535
Occitan,Pashto,2.378660490765822
Occitan,Komi,2.7009476125691503
Occitan,Vepsian,2.468585819903716
Occitan,Erzya,2.5450085862789766
Occitan,Konkani,2.365032878405883
Occitan,Odia,2.8177399300795325
Occitan,Maithili,2.7695511164599607
Occitan,Sanskrit,2.5664588943714497
Occitan,Sindhi,2.7523141699028995
Occitan,Sinhalese,1.8760158195696257
Occitan,Esperanto,0.9302960471500126
Occitan,Ido,2.1318730672595305
Occitan,Lithuanian,2.4265487023185766
Occitan,Latvian,2.137769863199089
Occitan,Kannada,2.369811849083843
Occitan,Malayalam,2.350126401747011
Occitan,Breton,1.5098337921498781
Occitan,Irish,1.3094951327126512
Occitan,Manx,2.4908792815122456
Occitan,Burmese,2.8990595061090225
Occitan,Mingrelian,2.727032263771103
Occitan,Lao,2.571793352932764
Occitan,Thai,4.091724851861662
Occitan,Lezgian,2.3393586096023
Occitan,Malagasy,3.20118690917319
Occitan,Papiamentu,1.0248295127375822
Occitan,Albanian,0.8903526652501061
Occitan,Luganda,2.375180013126318
Occitan,Swahili,1.6728166986833881
Occitan,Tswana,1.3090255446887107
Occitan,Tsonga,1.9312959480669663
Occitan,Buryat,2.424625878647449
Occitan,Samoan,1.1595935801137092
Occitan,Tongan,2.3565796944500166
Occitan,Nahuatl,1.9617996065483396
Occitan,Somali,2.6620838606708066
Occitan,Aymara,2.9307314937934636
Occitan,Guarani,3.0271741091017947
Occitan,Kabyle,1.555100378016999
Occitan,Hausa,2.8563286373660763
Occitan,Tetum,2.8075296785146184
Occitan,Tulu,2.2316305411218296
Occitan,Kabiye,2.206742431399198
Occitan,Maori,2.8206606185214156
Occitan,Nepali,2.636005147653564
Occitan,Mongolian,2.089411501186455
Occitan,Hindi,2.120806052916172
Occitan,Danish,0.9296953547747946
Occitan,Hebrew,2.2332471356592847
Occitan,Indonesian,1.943053400553135
Occitan,Serbian,2.157629836750996
Occitan,Ukrainian,2.0828076956703296
Occitan,Russian,2.066851013126617
Occitan,German,2.327017102448402
Occitan,Japanese,2.349052997204561
Occitan,Arabic,2.9096430675497422
Picard,Basque,1.410973023311672
Picard,Alemannic,1.3055927826988203
Picard,Wolof,0.9368196710698449
Picard,Bosnian,0.8689240483924539
Picard,Urdu,1.9418696379104579
Picard,Afrikaans,1.6279021619471767
Picard,Anglo-Saxon,1.1559621921255254
Picard,Slovak,1.2788888541842947
Picard,Silesian,1.8684933288951653
Picard,Acehnese,2.4497245740563254
Picard,Wu,1.2169858971095593
Picard,Bashkir,1.7080544527227914
Picard,Chuvash,1.0702203927316525
Picard,Gagauz,1.5491177019176336
Picard,Karachay-Balkar,1.2948627664440528
Picard,Sakha,1.5693234367164552
Picard,Tamil,1.6727829236461562
Picard,Telugu,1.922093168995688
Picard,Georgian,1.3813137112976412
Picard,Tatar,1.7047841121011236
Picard,Uyghur,1.8921869661150925
Picard,Icelandic,1.2830752804766163
Picard,Belarusian,1.5428207207998903
Picard,Gujarati,2.3442868074453687
Picard,Marathi,2.939088970308052
Picard,Estonian,1.3636018058312653
Picard,Finnish,1.0788877585004286
Picard,Hungarian,1.9909330063030417
Picard,Bulgarian,0.6139306847119816
Picard,Yoruba,1.3940746486649132
Picard,Quechua,1.1028893377329316
Picard,Croatian,1.274977375629502
Picard,Macedonian,1.0383002165091866
Picard,Serbo-Croatian,1.4682199296873177
Picard,Pangasinan,2.6419081022959583
Picard,Kapampangan,0.8536668345079219
Picard,Khmer,1.4493222803195476
Picard,Javanese,1.0298801844836016
Picard,Malay,1.0802097481485955
Picard,Sundanese,1.1834541143675223
Picard,Hakka,2.3465957428599
Picard,Turkish,1.15152457428941
Picard,Kazakh,1.0358404840992144
Picard,Kirghiz,1.6504471651444481
Picard,Turkmen,1.625479992883332
Picard,Persian,1.8416790475953535
Picard,Tajik,1.506532066501292
Picard,Latin,1.6834141464249242
Picard,Galician,1.454220093757093
Picard,Romanian,0.9056062349309357
Picard,Norman,1.669548537667767
Picard,Corsican,1.724690432278635
Picard,Bengali,0.6269549985962248
Picard,Waray,2.119927727354709
Picard,Welsh,1.440182588606683
Picard,Armenian,1.945672917570128
Picard,Korean,1.3193120615763347
Picard,Assamese,1.7194746759342006
Picard,Bhojpuri,1.5337936870485378
Picard,Divehi,1.898861185497799
Picard,Catalan,1.5294839103747986
Picard,Walloon,1.4483264980090373
Picard,Yiddish,1.8069918934577958
Picard,Maltese,1.0831566905516001
Picard,Romansh,1.7370256140545406
Picard,Bavarian,1.4225763708820547
Picard,Faroese,0.9650392055544237
Picard,Ripuarian,2.0830459255657328
Picard,Luxembourgish,1.1281269848893238
Picard,Limburgish,2.6244645373574915
Picard,Scots,0.7198296618630105
Picard,Zeelandic,1.9532862521865142
Picard,Aragonese,1.8114499332925056
Picard,Asturian,1.1260699022962264
Picard,Emilian-Romagnol,2.404845627725602
Picard,Extremaduran,1.6656363576124371
Picard,Franco-Provençal,1.3186112898103977
Picard,Friulian,1.7198017230479534
Picard,Ladino,1.556418266262939
Picard,Lombard,1.8128794070642007
Picard,Mirandese,1.4487743533296422
Picard,Neapolitan,2.3138452857572513
Picard,Occitan,1.6377859374360244
Picard,Picard,0
Picard,Sardinian,1.4918204601645204
Picard,Sicilian,1.4895953086971994
Picard,Venetian,2.3168064196537874
Picard,Czech,1.1089556937492469
Picard,Rusyn,1.417997245289993
Picard,Slovenian,1.0609065913816802
Picard,Uzbek,1.7843601217368996
Picard,Amharic,2.5594075811644945
Picard,Zazaki,1.4377039651280965
Picard,Gilaki,1.8299456320819703
Picard,Mazandarani,1.640504103027868
Picard,Ossetian,1.8084943996474743
Picard,Pashto,1.8083269851141552
Picard,Komi,1.5731452790568827
Picard,Vepsian,1.260937536051617
Picard,Erzya,1.6636769825350686
Picard,Konkani,1.5876425755085046
Picard,Odia,1.8462721529429107
Picard,Maithili,2.1716940198646526
Picard,Sanskrit,1.7014128214213655
Picard,Sindhi,2.057533545322255
Picard,Sinhalese,1.3641124487598901
Picard,Esperanto,1.7212022825105482
Picard,Ido,2.1045318384583394
Picard,Lithuanian,1.5114381138610247
Picard,Latvian,1.1634426660217394
Picard,Kannada,1.5126115871920036
Picard,Malayalam,1.2862808785548685
Picard,Breton,1.3563196628754968
Picard,Irish,1.1373622057348656
Picard,Manx,1.693746478464588
Picard,Burmese,2.333671111874304
Picard,Mingrelian,1.375470918251275
Picard,Lao,1.7099159295889503
Picard,Thai,2.8926836784523196
Picard,Lezgian,1.447990268706505
Picard,Malagasy,2.1132550017956135
Picard,Papiamentu,1.350552170070113
Picard,Albanian,1.3071295391032378
Picard,Luganda,1.1795511393134581
Picard,Swahili,0.6424170891071999
Picard,Tswana,1.2279794278426568
Picard,Tsonga,0.9342056828635643
Picard,Buryat,1.5055160520175845
Picard,Samoan,2.247190800695283
Picard,Tongan,1.5477582722456384
Picard,Nahuatl,0.9170696526321631
Picard,Somali,1.3694922379637422
Picard,Aymara,1.7686025785205861
Picard,Guarani,1.85111993784431
Picard,Kabyle,0.8654113982325184
Picard,Hausa,1.5445974473582713
Picard,Tetum,1.5547944483367377
Picard,Tulu,1.6380212644119014
Picard,Kabiye,1.31310504771178
Picard,Maori,2.276780197509704
Picard,Nepali,2.1046282684860245
Picard,Mongolian,1.1696389117437223
Picard,Hindi,1.3321913987881242
Picard,Danish,1.2951282964266846
Picard,Hebrew,1.1916249930402283
Picard,Indonesian,0.7837916643081497
Picard,Serbian,1.0803972389493222
Picard,Ukrainian,0.9198703329923417
Picard,Russian,0.9317277629048561
Picard,German,1.6366033470599723
Picard,Japanese,1.327268874727523
Picard,Arabic,1.9262774975876424
Sardinian,Basque,2.338806096766898
Sardinian,Alemannic,2.0515933769809522
Sardinian,Wolof,2.0508454111252505
Sardinian,Bosnian,1.897131850259472
Sardinian,Urdu,2.6870909111081214
Sardinian,Afrikaans,1.9947695020930083
Sardinian,Anglo-Saxon,1.2920537328154782
Sardinian,Slovak,2.348767294247722
Sardinian,Silesian,2.9910582648474575
Sardinian,Acehnese,3.000276541678248
Sardinian,Wu,2.3604455951698338
Sardinian,Bashkir,2.7483839150816096
Sardinian,Chuvash,2.419540169115922
Sardinian,Gagauz,2.7131656179096613
