size,final_cost,marginal_cost,source,language,gram
9,0.195,0.0030000000000000027,wikipedia,Catalan,unigram
10,0.197,0.0020000000000000018,wikipedia,Catalan,unigram
11,0.198,0.0010000000000000009,wikipedia,Catalan,unigram
12,0.2,0.0020000000000000018,wikipedia,Catalan,unigram
13,0.2,0.0,wikipedia,Catalan,unigram
14,0.202,0.0020000000000000018,wikipedia,Catalan,unigram
2,0.642,0,wikipedia,Catalan,trigram
3,0.619,-0.02300000000000002,wikipedia,Catalan,trigram
4,0.26,-0.359,wikipedia,Catalan,trigram
5,0.214,-0.04600000000000001,wikipedia,Catalan,trigram
6,0.209,-0.0050000000000000044,wikipedia,Catalan,trigram
7,0.208,-0.0010000000000000009,wikipedia,Catalan,trigram
8,0.208,0.0,wikipedia,Catalan,trigram
9,0.209,0.0010000000000000009,wikipedia,Catalan,trigram
10,0.211,0.0020000000000000018,wikipedia,Catalan,trigram
11,0.212,0.0010000000000000009,wikipedia,Catalan,trigram
12,0.212,0.0,wikipedia,Catalan,trigram
13,0.205,-0.007000000000000006,wikipedia,Catalan,trigram
14,0.214,0.009000000000000008,wikipedia,Catalan,trigram
2,0.287,0,wikipedia,Walloon,unigram
3,0.252,-0.034999999999999976,wikipedia,Walloon,unigram
4,0.252,0.0,wikipedia,Walloon,unigram
5,0.221,-0.031,wikipedia,Walloon,unigram
6,0.222,0.0010000000000000009,wikipedia,Walloon,unigram
7,0.159,-0.063,wikipedia,Walloon,unigram
8,0.169,0.010000000000000009,wikipedia,Walloon,unigram
9,0.171,0.0020000000000000018,wikipedia,Walloon,unigram
10,0.157,-0.014000000000000012,wikipedia,Walloon,unigram
11,0.173,0.015999999999999986,wikipedia,Walloon,unigram
12,0.16,-0.012999999999999984,wikipedia,Walloon,unigram
13,0.163,0.0030000000000000027,wikipedia,Walloon,unigram
14,0.182,0.01899999999999999,wikipedia,Walloon,unigram
2,0.292,0,wikipedia,Walloon,trigram
3,0.217,-0.07499999999999998,wikipedia,Walloon,trigram
4,0.208,-0.009000000000000008,wikipedia,Walloon,trigram
5,0.209,0.0010000000000000009,wikipedia,Walloon,trigram
6,0.103,-0.106,wikipedia,Walloon,trigram
7,0.089,-0.013999999999999999,wikipedia,Walloon,trigram
8,0.089,0.0,wikipedia,Walloon,trigram
9,0.094,0.0050000000000000044,wikipedia,Walloon,trigram
10,0.097,0.0030000000000000027,wikipedia,Walloon,trigram
11,0.098,0.0010000000000000009,wikipedia,Walloon,trigram
12,0.1,0.0020000000000000018,wikipedia,Walloon,trigram
13,0.099,-0.0010000000000000009,wikipedia,Walloon,trigram
14,0.1,0.0010000000000000009,wikipedia,Walloon,trigram
2,0.239,0,wikipedia,Yiddish,unigram
3,0.196,-0.04299999999999998,wikipedia,Yiddish,unigram
4,0.169,-0.026999999999999996,wikipedia,Yiddish,unigram
5,0.119,-0.05000000000000002,wikipedia,Yiddish,unigram
6,0.105,-0.013999999999999999,wikipedia,Yiddish,unigram
7,0.105,0.0,wikipedia,Yiddish,unigram
8,0.101,-0.00399999999999999,wikipedia,Yiddish,unigram
9,0.104,0.002999999999999989,wikipedia,Yiddish,unigram
10,0.102,-0.0020000000000000018,wikipedia,Yiddish,unigram
11,0.1,-0.001999999999999988,wikipedia,Yiddish,unigram
12,0.103,0.002999999999999989,wikipedia,Yiddish,unigram
13,0.1,-0.002999999999999989,wikipedia,Yiddish,unigram
14,0.098,-0.0020000000000000018,wikipedia,Yiddish,unigram
2,0.304,0,wikipedia,Yiddish,trigram
3,0.295,-0.009000000000000008,wikipedia,Yiddish,trigram
4,0.296,0.0010000000000000009,wikipedia,Yiddish,trigram
5,0.096,-0.19999999999999998,wikipedia,Yiddish,trigram
6,0.098,0.0020000000000000018,wikipedia,Yiddish,trigram
7,0.095,-0.0030000000000000027,wikipedia,Yiddish,trigram
8,0.097,0.0020000000000000018,wikipedia,Yiddish,trigram
9,0.099,0.0020000000000000018,wikipedia,Yiddish,trigram
10,0.101,0.0020000000000000018,wikipedia,Yiddish,trigram
11,0.096,-0.0050000000000000044,wikipedia,Yiddish,trigram
12,0.097,0.0010000000000000009,wikipedia,Yiddish,trigram
13,0.102,0.0049999999999999906,wikipedia,Yiddish,trigram
14,0.099,-0.002999999999999989,wikipedia,Yiddish,trigram
1,0.797,0,wikipedia,Maltese,unigram
2,0.207,-0.5900000000000001,wikipedia,Maltese,unigram
3,0.111,-0.09599999999999999,wikipedia,Maltese,unigram
4,0.056,-0.055,wikipedia,Maltese,unigram
5,0.048,-0.008,wikipedia,Maltese,unigram
6,0.046,-0.0020000000000000018,wikipedia,Maltese,unigram
7,0.045,-0.0010000000000000009,wikipedia,Maltese,unigram
8,0.037,-0.008,wikipedia,Maltese,unigram
9,0.034,-0.0029999999999999957,wikipedia,Maltese,unigram
10,0.036,0.001999999999999995,wikipedia,Maltese,unigram
11,0.037,0.0010000000000000009,wikipedia,Maltese,unigram
12,0.037,0.0,wikipedia,Maltese,unigram
13,0.041,0.0040000000000000036,wikipedia,Maltese,unigram
14,0.038,-0.0030000000000000027,wikipedia,Maltese,unigram
2,0.116,0,wikipedia,Maltese,trigram
3,0.109,-0.007000000000000006,wikipedia,Maltese,trigram
4,0.109,0.0,wikipedia,Maltese,trigram
5,0.109,0.0,wikipedia,Maltese,trigram
6,0.027,-0.082,wikipedia,Maltese,trigram
7,0.025,-0.0019999999999999983,wikipedia,Maltese,trigram
8,0.024,-0.0010000000000000009,wikipedia,Maltese,trigram
9,0.024,0.0,wikipedia,Maltese,trigram
10,0.024,0.0,wikipedia,Maltese,trigram
11,0.024,0.0,wikipedia,Maltese,trigram
12,0.024,0.0,wikipedia,Maltese,trigram
13,0.024,0.0,wikipedia,Maltese,trigram
14,0.025,0.0010000000000000009,wikipedia,Maltese,trigram
2,0.437,0,wikipedia,Romansh,unigram
3,0.328,-0.10899999999999999,wikipedia,Romansh,unigram
4,0.284,-0.04400000000000004,wikipedia,Romansh,unigram
5,0.265,-0.01899999999999996,wikipedia,Romansh,unigram
6,0.271,0.006000000000000005,wikipedia,Romansh,unigram
7,0.272,0.0010000000000000009,wikipedia,Romansh,unigram
8,0.28,0.008000000000000007,wikipedia,Romansh,unigram
9,0.277,-0.0030000000000000027,wikipedia,Romansh,unigram
10,0.275,-0.0020000000000000018,wikipedia,Romansh,unigram
11,0.279,0.0040000000000000036,wikipedia,Romansh,unigram
12,0.287,0.007999999999999952,wikipedia,Romansh,unigram
13,0.306,0.019000000000000017,wikipedia,Romansh,unigram
14,0.309,0.0030000000000000027,wikipedia,Romansh,unigram
2,0.422,0,wikipedia,Romansh,trigram
3,0.389,-0.032999999999999974,wikipedia,Romansh,trigram
4,0.31,-0.07900000000000001,wikipedia,Romansh,trigram
5,0.195,-0.11499999999999999,wikipedia,Romansh,trigram
6,0.197,0.0020000000000000018,wikipedia,Romansh,trigram
7,0.192,-0.0050000000000000044,wikipedia,Romansh,trigram
8,0.193,0.0010000000000000009,wikipedia,Romansh,trigram
9,0.194,0.0010000000000000009,wikipedia,Romansh,trigram
10,0.195,0.0010000000000000009,wikipedia,Romansh,trigram
11,0.196,0.0010000000000000009,wikipedia,Romansh,trigram
12,0.196,0.0,wikipedia,Romansh,trigram
13,0.197,0.0010000000000000009,wikipedia,Romansh,trigram
14,0.198,0.0010000000000000009,wikipedia,Romansh,trigram
1,0.948,0,wikipedia,Bavarian,unigram
2,0.606,-0.34199999999999997,wikipedia,Bavarian,unigram
3,0.512,-0.09399999999999997,wikipedia,Bavarian,unigram
4,0.503,-0.009000000000000008,wikipedia,Bavarian,unigram
5,0.505,0.0020000000000000018,wikipedia,Bavarian,unigram
6,0.421,-0.08400000000000002,wikipedia,Bavarian,unigram
7,0.391,-0.02999999999999997,wikipedia,Bavarian,unigram
8,0.368,-0.02300000000000002,wikipedia,Bavarian,unigram
9,0.369,0.0010000000000000009,wikipedia,Bavarian,unigram
10,0.402,0.03300000000000003,wikipedia,Bavarian,unigram
11,0.358,-0.04400000000000004,wikipedia,Bavarian,unigram
12,0.335,-0.022999999999999965,wikipedia,Bavarian,unigram
13,0.384,0.04899999999999999,wikipedia,Bavarian,unigram
14,0.392,0.008000000000000007,wikipedia,Bavarian,unigram
2,0.774,0,wikipedia,Bavarian,trigram
3,0.649,-0.125,wikipedia,Bavarian,trigram
4,0.256,-0.393,wikipedia,Bavarian,trigram
5,0.217,-0.03900000000000001,wikipedia,Bavarian,trigram
6,0.219,0.0020000000000000018,wikipedia,Bavarian,trigram
7,0.218,-0.0010000000000000009,wikipedia,Bavarian,trigram
8,0.219,0.0010000000000000009,wikipedia,Bavarian,trigram
9,0.223,0.0040000000000000036,wikipedia,Bavarian,trigram
10,0.219,-0.0040000000000000036,wikipedia,Bavarian,trigram
11,0.221,0.0020000000000000018,wikipedia,Bavarian,trigram
12,0.225,0.0040000000000000036,wikipedia,Bavarian,trigram
13,0.226,0.0010000000000000009,wikipedia,Bavarian,trigram
14,0.23,0.0040000000000000036,wikipedia,Bavarian,trigram
2,0.416,0,wikipedia,Faroese,unigram
3,0.305,-0.11099999999999999,wikipedia,Faroese,unigram
4,0.296,-0.009000000000000008,wikipedia,Faroese,unigram
5,0.297,0.0010000000000000009,wikipedia,Faroese,unigram
6,0.155,-0.142,wikipedia,Faroese,unigram
7,0.143,-0.01200000000000001,wikipedia,Faroese,unigram
8,0.147,0.0040000000000000036,wikipedia,Faroese,unigram
9,0.154,0.007000000000000006,wikipedia,Faroese,unigram
10,0.147,-0.007000000000000006,wikipedia,Faroese,unigram
11,0.148,0.0010000000000000009,wikipedia,Faroese,unigram
12,0.131,-0.016999999999999987,wikipedia,Faroese,unigram
13,0.144,0.012999999999999984,wikipedia,Faroese,unigram
14,0.137,-0.0069999999999999785,wikipedia,Faroese,unigram
2,0.251,0,wikipedia,Faroese,trigram
3,0.243,-0.008000000000000007,wikipedia,Faroese,trigram
4,0.189,-0.05399999999999999,wikipedia,Faroese,trigram
5,0.135,-0.05399999999999999,wikipedia,Faroese,trigram
6,0.109,-0.02600000000000001,wikipedia,Faroese,trigram
7,0.108,-0.0010000000000000009,wikipedia,Faroese,trigram
8,0.11,0.0020000000000000018,wikipedia,Faroese,trigram
9,0.092,-0.018000000000000002,wikipedia,Faroese,trigram
10,0.097,0.0050000000000000044,wikipedia,Faroese,trigram
11,0.099,0.0020000000000000018,wikipedia,Faroese,trigram
12,0.101,0.0020000000000000018,wikipedia,Faroese,trigram
13,0.095,-0.006000000000000005,wikipedia,Faroese,trigram
14,0.095,0.0,wikipedia,Faroese,trigram
2,0.351,0,wikipedia,Ripuarian,unigram
3,0.305,-0.045999999999999985,wikipedia,Ripuarian,unigram
4,0.228,-0.07699999999999999,wikipedia,Ripuarian,unigram
5,0.207,-0.02100000000000002,wikipedia,Ripuarian,unigram
6,0.115,-0.09199999999999998,wikipedia,Ripuarian,unigram
7,0.11,-0.0050000000000000044,wikipedia,Ripuarian,unigram
8,0.114,0.0040000000000000036,wikipedia,Ripuarian,unigram
9,0.084,-0.03,wikipedia,Ripuarian,unigram
10,0.088,0.00399999999999999,wikipedia,Ripuarian,unigram
11,0.087,-0.0010000000000000009,wikipedia,Ripuarian,unigram
12,0.09,0.0030000000000000027,wikipedia,Ripuarian,unigram
13,0.091,0.0010000000000000009,wikipedia,Ripuarian,unigram
14,0.083,-0.007999999999999993,wikipedia,Ripuarian,unigram
2,0.471,0,wikipedia,Ripuarian,trigram
3,0.065,-0.40599999999999997,wikipedia,Ripuarian,trigram
4,0.054,-0.011000000000000003,wikipedia,Ripuarian,trigram
5,0.041,-0.012999999999999998,wikipedia,Ripuarian,trigram
6,0.054,0.012999999999999998,wikipedia,Ripuarian,trigram
7,0.035,-0.018999999999999996,wikipedia,Ripuarian,trigram
8,0.031,-0.0040000000000000036,wikipedia,Ripuarian,trigram
9,0.031,0.0,wikipedia,Ripuarian,trigram
10,0.03,-0.0010000000000000009,wikipedia,Ripuarian,trigram
11,0.032,0.0020000000000000018,wikipedia,Ripuarian,trigram
12,0.03,-0.0020000000000000018,wikipedia,Ripuarian,trigram
13,0.031,0.0010000000000000009,wikipedia,Ripuarian,trigram
14,0.03,-0.0010000000000000009,wikipedia,Ripuarian,trigram
1,0.789,0,wikipedia,Luxembourgish,unigram
2,0.299,-0.49000000000000005,wikipedia,Luxembourgish,unigram
3,0.275,-0.023999999999999966,wikipedia,Luxembourgish,unigram
4,0.255,-0.020000000000000018,wikipedia,Luxembourgish,unigram
5,0.218,-0.037000000000000005,wikipedia,Luxembourgish,unigram
6,0.2,-0.017999999999999988,wikipedia,Luxembourgish,unigram
7,0.204,0.003999999999999976,wikipedia,Luxembourgish,unigram
8,0.191,-0.012999999999999984,wikipedia,Luxembourgish,unigram
9,0.193,0.0020000000000000018,wikipedia,Luxembourgish,unigram
10,0.201,0.008000000000000007,wikipedia,Luxembourgish,unigram
11,0.196,-0.0050000000000000044,wikipedia,Luxembourgish,unigram
12,0.198,0.0020000000000000018,wikipedia,Luxembourgish,unigram
13,0.207,0.00899999999999998,wikipedia,Luxembourgish,unigram
14,0.201,-0.005999999999999978,wikipedia,Luxembourgish,unigram
2,0.391,0,wikipedia,Luxembourgish,trigram
3,0.149,-0.24200000000000002,wikipedia,Luxembourgish,trigram
4,0.11,-0.03899999999999999,wikipedia,Luxembourgish,trigram
5,0.107,-0.0030000000000000027,wikipedia,Luxembourgish,trigram
6,0.108,0.0010000000000000009,wikipedia,Luxembourgish,trigram
7,0.09,-0.018000000000000002,wikipedia,Luxembourgish,trigram
8,0.108,0.018000000000000002,wikipedia,Luxembourgish,trigram
9,0.11,0.0020000000000000018,wikipedia,Luxembourgish,trigram
10,0.112,0.0020000000000000018,wikipedia,Luxembourgish,trigram
11,0.111,-0.0010000000000000009,wikipedia,Luxembourgish,trigram
12,0.094,-0.017,wikipedia,Luxembourgish,trigram
13,0.094,0.0,wikipedia,Luxembourgish,trigram
14,0.109,0.015,wikipedia,Luxembourgish,trigram
2,0.533,0,wikipedia,Limburgish,unigram
3,0.247,-0.28600000000000003,wikipedia,Limburgish,unigram
4,0.225,-0.021999999999999992,wikipedia,Limburgish,unigram
5,0.238,0.012999999999999984,wikipedia,Limburgish,unigram
6,0.233,-0.004999999999999977,wikipedia,Limburgish,unigram
7,0.25,0.016999999999999987,wikipedia,Limburgish,unigram
8,0.289,0.03899999999999998,wikipedia,Limburgish,unigram
9,0.273,-0.01599999999999996,wikipedia,Limburgish,unigram
10,0.289,0.01599999999999996,wikipedia,Limburgish,unigram
11,0.291,0.0020000000000000018,wikipedia,Limburgish,unigram
12,0.316,0.025000000000000022,wikipedia,Limburgish,unigram
13,0.311,-0.0050000000000000044,wikipedia,Limburgish,unigram
14,0.319,0.008000000000000007,wikipedia,Limburgish,unigram
2,0.679,0,wikipedia,Limburgish,trigram
3,0.563,-0.1160000000000001,wikipedia,Limburgish,trigram
4,0.562,-0.0009999999999998899,wikipedia,Limburgish,trigram
5,0.572,0.009999999999999898,wikipedia,Limburgish,trigram
6,0.575,0.0030000000000000027,wikipedia,Limburgish,trigram
7,0.583,0.008000000000000007,wikipedia,Limburgish,trigram
8,0.591,0.008000000000000007,wikipedia,Limburgish,trigram
9,0.596,0.0050000000000000044,wikipedia,Limburgish,trigram
10,0.604,0.008000000000000007,wikipedia,Limburgish,trigram
11,0.609,0.0050000000000000044,wikipedia,Limburgish,trigram
12,0.553,-0.05599999999999994,wikipedia,Limburgish,trigram
13,0.561,0.008000000000000007,wikipedia,Limburgish,trigram
14,0.36,-0.20100000000000007,wikipedia,Limburgish,trigram
1,0.497,0,wikipedia,Scots,unigram
2,0.194,-0.303,wikipedia,Scots,unigram
3,0.139,-0.05499999999999999,wikipedia,Scots,unigram
4,0.136,-0.0030000000000000027,wikipedia,Scots,unigram
5,0.136,0.0,wikipedia,Scots,unigram
6,0.118,-0.018000000000000016,wikipedia,Scots,unigram
7,0.118,0.0,wikipedia,Scots,unigram
8,0.107,-0.010999999999999996,wikipedia,Scots,unigram
9,0.109,0.0020000000000000018,wikipedia,Scots,unigram
10,0.107,-0.0020000000000000018,wikipedia,Scots,unigram
11,0.109,0.0020000000000000018,wikipedia,Scots,unigram
12,0.109,0.0,wikipedia,Scots,unigram
13,0.108,-0.0010000000000000009,wikipedia,Scots,unigram
14,0.11,0.0020000000000000018,wikipedia,Scots,unigram
2,0.389,0,wikipedia,Scots,trigram
3,0.27,-0.119,wikipedia,Scots,trigram
4,0.374,0.10399999999999998,wikipedia,Scots,trigram
5,0.107,-0.267,wikipedia,Scots,trigram
6,0.103,-0.0040000000000000036,wikipedia,Scots,trigram
7,0.104,0.0010000000000000009,wikipedia,Scots,trigram
8,0.105,0.0010000000000000009,wikipedia,Scots,trigram
9,0.107,0.0020000000000000018,wikipedia,Scots,trigram
10,0.108,0.0010000000000000009,wikipedia,Scots,trigram
11,0.11,0.0020000000000000018,wikipedia,Scots,trigram
12,0.109,-0.0010000000000000009,wikipedia,Scots,trigram
13,0.112,0.0030000000000000027,wikipedia,Scots,trigram
14,0.113,0.0010000000000000009,wikipedia,Scots,trigram
2,0.528,0,wikipedia,Aragonese,unigram
3,0.489,-0.039000000000000035,wikipedia,Aragonese,unigram
4,0.42,-0.069,wikipedia,Aragonese,unigram
5,0.412,-0.008000000000000007,wikipedia,Aragonese,unigram
6,0.402,-0.009999999999999953,wikipedia,Aragonese,unigram
7,0.368,-0.03400000000000003,wikipedia,Aragonese,unigram
8,0.358,-0.010000000000000009,wikipedia,Aragonese,unigram
9,0.358,0.0,wikipedia,Aragonese,unigram
10,0.364,0.006000000000000005,wikipedia,Aragonese,unigram
11,0.366,0.0020000000000000018,wikipedia,Aragonese,unigram
12,0.339,-0.02699999999999997,wikipedia,Aragonese,unigram
13,0.339,0.0,wikipedia,Aragonese,unigram
14,0.339,0.0,wikipedia,Aragonese,unigram
2,0.605,0,wikipedia,Aragonese,trigram
3,0.53,-0.07499999999999996,wikipedia,Aragonese,trigram
4,0.514,-0.016000000000000014,wikipedia,Aragonese,trigram
5,0.431,-0.08300000000000002,wikipedia,Aragonese,trigram
6,0.415,-0.016000000000000014,wikipedia,Aragonese,trigram
7,0.363,-0.05199999999999999,wikipedia,Aragonese,trigram
8,0.341,-0.021999999999999964,wikipedia,Aragonese,trigram
9,0.337,-0.0040000000000000036,wikipedia,Aragonese,trigram
10,0.331,-0.006000000000000005,wikipedia,Aragonese,trigram
11,0.335,0.0040000000000000036,wikipedia,Aragonese,trigram
12,0.362,0.02699999999999997,wikipedia,Aragonese,trigram
13,0.355,-0.007000000000000006,wikipedia,Aragonese,trigram
14,0.348,-0.007000000000000006,wikipedia,Aragonese,trigram
2,0.252,0,wikipedia,Asturian,unigram
3,0.162,-0.09,wikipedia,Asturian,unigram
4,0.145,-0.017000000000000015,wikipedia,Asturian,unigram
5,0.133,-0.011999999999999983,wikipedia,Asturian,unigram
6,0.132,-0.0010000000000000009,wikipedia,Asturian,unigram
7,0.132,0.0,wikipedia,Asturian,unigram
8,0.132,0.0,wikipedia,Asturian,unigram
9,0.132,0.0,wikipedia,Asturian,unigram
10,0.134,0.0020000000000000018,wikipedia,Asturian,unigram
11,0.136,0.0020000000000000018,wikipedia,Asturian,unigram
12,0.133,-0.0030000000000000027,wikipedia,Asturian,unigram
13,0.135,0.0020000000000000018,wikipedia,Asturian,unigram
14,0.137,0.0020000000000000018,wikipedia,Asturian,unigram
2,0.552,0,wikipedia,Asturian,trigram
3,0.541,-0.01100000000000001,wikipedia,Asturian,trigram
4,0.541,0.0,wikipedia,Asturian,trigram
5,0.148,-0.393,wikipedia,Asturian,trigram
6,0.146,-0.0020000000000000018,wikipedia,Asturian,trigram
7,0.143,-0.0030000000000000027,wikipedia,Asturian,trigram
8,0.145,0.0020000000000000018,wikipedia,Asturian,trigram
9,0.146,0.0010000000000000009,wikipedia,Asturian,trigram
10,0.148,0.0020000000000000018,wikipedia,Asturian,trigram
11,0.149,0.0010000000000000009,wikipedia,Asturian,trigram
12,0.148,-0.0010000000000000009,wikipedia,Asturian,trigram
13,0.15,0.0020000000000000018,wikipedia,Asturian,trigram
14,0.151,0.0010000000000000009,wikipedia,Asturian,trigram
2,0.946,0,wikipedia,Emilian-Romagnol,unigram
3,0.594,-0.352,wikipedia,Emilian-Romagnol,unigram
4,0.555,-0.038999999999999924,wikipedia,Emilian-Romagnol,unigram
5,0.486,-0.06900000000000006,wikipedia,Emilian-Romagnol,unigram
6,0.524,0.038000000000000034,wikipedia,Emilian-Romagnol,unigram
7,0.524,0.0,wikipedia,Emilian-Romagnol,unigram
8,0.534,0.010000000000000009,wikipedia,Emilian-Romagnol,unigram
9,0.467,-0.067,wikipedia,Emilian-Romagnol,unigram
10,0.47,0.002999999999999947,wikipedia,Emilian-Romagnol,unigram
11,0.475,0.0050000000000000044,wikipedia,Emilian-Romagnol,unigram
12,0.5,0.025000000000000022,wikipedia,Emilian-Romagnol,unigram
13,0.499,-0.0010000000000000009,wikipedia,Emilian-Romagnol,unigram
14,0.507,0.008000000000000007,wikipedia,Emilian-Romagnol,unigram
2,0.871,0,wikipedia,Emilian-Romagnol,trigram
3,0.735,-0.136,wikipedia,Emilian-Romagnol,trigram
4,0.723,-0.01200000000000001,wikipedia,Emilian-Romagnol,trigram
5,0.589,-0.134,wikipedia,Emilian-Romagnol,trigram
6,0.567,-0.02200000000000002,wikipedia,Emilian-Romagnol,trigram
7,0.547,-0.019999999999999907,wikipedia,Emilian-Romagnol,trigram
8,0.621,0.07399999999999995,wikipedia,Emilian-Romagnol,trigram
9,0.622,0.0010000000000000009,wikipedia,Emilian-Romagnol,trigram
10,0.626,0.0040000000000000036,wikipedia,Emilian-Romagnol,trigram
11,0.638,0.01200000000000001,wikipedia,Emilian-Romagnol,trigram
12,0.638,0.0,wikipedia,Emilian-Romagnol,trigram
13,0.682,0.04400000000000004,wikipedia,Emilian-Romagnol,trigram
14,0.688,0.005999999999999894,wikipedia,Emilian-Romagnol,trigram
2,0.36,0,wikipedia,Extremaduran,unigram
3,0.332,-0.02799999999999997,wikipedia,Extremaduran,unigram
4,0.251,-0.08100000000000002,wikipedia,Extremaduran,unigram
5,0.275,0.02400000000000002,wikipedia,Extremaduran,unigram
6,0.214,-0.061000000000000026,wikipedia,Extremaduran,unigram
7,0.205,-0.009000000000000008,wikipedia,Extremaduran,unigram
8,0.199,-0.005999999999999978,wikipedia,Extremaduran,unigram
9,0.196,-0.0030000000000000027,wikipedia,Extremaduran,unigram
